game,state,date,position,result
CORUJA,RJ,2017-03-31,3,7178
CORUJA,RJ,2017-03-31,4,1581
CORUJA,RJ,2017-03-31,5,3887
CORUJA,RJ,2017-03-31,6,8944
PT,RJ,2017-07-13,2,0569
PT,RJ,2017-07-13,3,7895
PT,RJ,2017-07-13,4,8727
PT,RJ,2017-07-13,5,7470
PT,RJ,2017-07-13,6,4256
PT,RJ,2017-12-07,1,9874
PT,RJ,2017-12-07,2,4841
PT,RJ,2017-12-07,3,9989
PT,RJ,2017-12-07,4,0111
PT,RJ,2017-12-07,5,0744
PT,RJ,2017-12-07,6,5559
PT,RJ,2017-11-07,11,2017
PT,SP,2017-09-22,4,0559
PT,SP,2017-09-22,5,9134
PT,SP,2017-09-22,6,0760
PTN,SP,2017-09-21,21,2017
PTN,SP,2017-09-21,1,0691
PTN,SP,2017-09-21,2,1743
PTN,SP,2017-09-21,3,8563
PTN,SP,2017-09-21,4,6165
PTN,SP,2017-09-21,5,9843
PTN,SP,2017-09-21,6,7005
PT,SP,2017-09-21,21,2017
PT,SP,2017-09-21,1,1398
PT,SP,2017-09-21,2,5788
PT,SP,2017-09-21,3,4548
PT,SP,2017-09-21,4,1055
PT,SP,2017-09-21,5,8512
PTM,RJ,2017-05-22,2,5725
PTM,RJ,2017-05-22,3,1553
PTM,RJ,2017-05-22,4,5646
PTM,RJ,2017-05-22,5,2867
PTM,RJ,2017-05-22,6,5061
PTM,RJ,2017-05-21,21,2017
PTM,RJ,2017-05-21,1,2572
PTM,RJ,2017-05-21,2,5650
PTM,RJ,2017-05-21,3,1916
PTM,RJ,2017-05-21,4,0035
PTM,RJ,2017-05-21,5,4815
PTM,RJ,2017-05-21,6,4988
PTM,RJ,2017-05-19,1,5868
PTM,RJ,2017-05-19,2,9399
PTM,RJ,2017-05-19,3,2730
PTM,RJ,2017-05-19,4,4953
CORUJA,RJ,2017-03-30,1,1151
CORUJA,RJ,2017-03-30,2,7898
CORUJA,RJ,2017-03-30,3,8066
CORUJA,RJ,2017-03-30,4,0167
CORUJA,RJ,2017-03-30,5,6463
CORUJA,RJ,2017-03-30,6,3745
CORUJA,RJ,2017-03-29,1,4833
CORUJA,RJ,2017-03-29,2,8315
CORUJA,RJ,2017-03-29,3,8206
CORUJA,RJ,2017-03-29,4,8166
PT,RJ,2017-11-07,1,1115
PT,RJ,2017-11-07,2,2722
PT,RJ,2017-11-07,3,7669
PT,RJ,2017-11-07,4,7294
PT,RJ,2017-11-07,5,4984
PT,RJ,2017-11-07,6,3784
PT,RJ,2017-10-07,1,1667
PT,RJ,2017-10-07,2,6860
PT,RJ,2017-10-07,3,0549
PT,RJ,2017-10-07,4,6211
PT,RJ,2017-10-07,5,7307
PT,RJ,2017-10-07,6,2494
PT,RJ,2017-09-07,1,3041
PT,SP,2017-09-21,6,1301
PT,SP,2017-09-20,20,2017
PT,SP,2017-09-20,1,3978
PT,SP,2017-09-20,2,2304
PT,SP,2017-09-20,3,9934
PT,SP,2017-09-20,4,7289
PT,SP,2017-09-20,5,2154
PT,SP,2017-09-20,6,5659
PTN,SP,2017-09-19,19,2017
PTN,SP,2017-09-19,1,5967
PTN,SP,2017-09-19,2,4527
PTN,SP,2017-09-19,3,3557
PTN,SP,2017-09-19,4,3159
PTN,SP,2017-09-19,5,3677
PTN,SP,2017-09-19,6,0887
PTM,RJ,2017-05-19,5,7392
PTM,RJ,2017-05-19,6,0342
PTM,RJ,2017-05-18,1,8733
PTM,RJ,2017-05-18,2,7545
PTM,RJ,2017-05-18,3,1910
PTM,RJ,2017-05-18,4,7543
PTM,RJ,2017-05-18,5,6913
PTM,RJ,2017-05-18,6,2644
PTM,RJ,2017-05-17,1,2856
PTM,RJ,2017-05-17,2,0669
PTM,RJ,2017-05-17,3,2802
CORUJA,RJ,2017-03-29,5,7563
CORUJA,RJ,2017-03-29,6,7083
PT,RJ,2017-09-07,2,5828
PT,RJ,2017-09-07,3,7191
PT,RJ,2017-09-07,4,2262
PT,RJ,2017-09-07,5,8934
PT,RJ,2017-09-07,6,7256
PT,RJ,2017-08-07,1,6820
PT,RJ,2017-08-07,2,6073
PT,RJ,2017-08-07,3,7188
PT,RJ,2017-08-07,4,2127
PT,RJ,2017-08-07,5,9458
PT,RJ,2017-08-07,6,1666
PT,SP,2017-09-19,19,2017
PT,SP,2017-09-19,1,4577
PT,SP,2017-09-19,2,8247
PT,SP,2017-09-19,3,7466
PT,SP,2017-09-19,4,2420
PT,SP,2017-09-19,5,2152
PT,SP,2017-09-19,6,4862
PTN,SP,2017-09-18,18,2017
PTN,SP,2017-09-18,1,6679
PTN,SP,2017-09-18,2,8439
PTN,SP,2017-09-18,3,8378
PTN,SP,2017-09-18,4,2906
PTN,SP,2017-09-18,5,6241
PTN,SP,2017-09-18,6,2643
PTM,RJ,2017-05-17,4,2733
PTM,RJ,2017-05-17,5,1653
PTM,RJ,2017-05-17,6,0713
PTM,RJ,2017-05-16,1,6512
PTM,RJ,2017-05-16,2,8823
PTM,RJ,2017-05-16,3,7490
PTM,RJ,2017-05-16,4,5999
PTM,RJ,2017-05-16,5,9492
PTM,RJ,2017-05-16,6,8316
PTM,RJ,2017-05-15,1,6386
PTM,RJ,2017-05-15,2,4085
PTM,RJ,2017-05-15,3,4841
PTM,RJ,2017-05-15,4,4215
PTM,RJ,2017-05-15,5,6614
PTM,RJ,2017-05-15,6,6141
PTM,RJ,2017-05-14,14,2017
PTM,RJ,2017-05-14,1,0574
PTM,RJ,2017-05-14,2,6280
PTM,RJ,2017-05-14,3,9453
PTM,RJ,2017-05-14,4,8269
PTM,RJ,2017-05-14,5,6136
PTM,RJ,2017-05-14,6,0712
PTM,RJ,2017-05-13,13,2017
PT,SP,2017-09-18,18,2017
PT,SP,2017-09-18,1,4896
PT,SP,2017-09-18,2,2476
PT,SP,2017-09-18,3,2768
PT,SP,2017-09-18,4,6842
PT,SP,2017-09-18,5,6250
PT,SP,2017-09-18,6,3232
PT,SP,2017-09-17,17,2017
PT,RJ,2017-07-07,1,1592
PT,RJ,2017-07-07,2,3370
PT,RJ,2017-07-07,3,7353
PT,RJ,2017-07-07,4,1743
PT,RJ,2017-07-07,5,6514
PT,RJ,2017-07-07,6,0572
PT,RJ,2017-06-07,1,5942
CORUJA,RJ,2017-03-28,1,0829
CORUJA,RJ,2017-03-28,2,2911
CORUJA,RJ,2017-03-28,3,1969
CORUJA,RJ,2017-03-28,4,9437
CORUJA,RJ,2017-03-28,5,8656
CORUJA,RJ,2017-03-28,6,3802
CORUJA,RJ,2017-03-27,1,1315
PTM,RJ,2017-05-13,1,7424
PTM,RJ,2017-05-13,2,6261
PTM,RJ,2017-05-13,3,6226
PTM,RJ,2017-05-13,4,0089
PTM,RJ,2017-05-13,5,7387
PTM,RJ,2017-05-13,6,7387
PTM,RJ,2017-12-05,1,6115
PTM,RJ,2017-12-05,2,4532
PTM,RJ,2017-12-05,3,7658
PTM,RJ,2017-12-05,4,7892
PTM,RJ,2017-12-05,5,9152
PTM,RJ,2017-12-05,6,5349
PTM,RJ,2017-11-05,1,6951
PTM,RJ,2017-11-05,2,4902
PTM,RJ,2017-11-05,3,1598
PTM,RJ,2017-11-05,4,3749
PTM,RJ,2017-11-05,5,1680
PT,SP,2017-09-17,1,6487
PT,SP,2017-09-17,2,2463
PT,SP,2017-09-17,3,9639
PT,SP,2017-09-17,4,7049
PT,SP,2017-09-17,5,7680
PT,SP,2017-09-17,6,3318
PT,SP,2017-09-16,16,2017
PT,SP,2017-09-16,1,9031
PT,SP,2017-09-16,2,5892
PT,SP,2017-09-16,3,3062
PT,SP,2017-09-16,4,0035
PT,SP,2017-09-16,5,7839
PT,SP,2017-09-16,6,5859
PTN,SP,2017-09-15,15,2017
PT,RJ,2017-06-07,2,1240
PT,RJ,2017-06-07,3,4978
PT,RJ,2017-06-07,4,3329
PT,RJ,2017-06-07,5,7390
PT,RJ,2017-06-07,6,2879
PT,RJ,2017-05-07,1,8120
PT,RJ,2017-05-07,2,7294
PT,RJ,2017-05-07,3,1491
PT,RJ,2017-05-07,4,7718
PT,RJ,2017-05-07,5,7038
PT,RJ,2017-05-07,6,1661
PT,RJ,2017-04-07,1,3765
PT,RJ,2017-04-07,2,8328
PT,RJ,2017-04-07,3,0881
PT,RJ,2017-04-07,4,8038
PT,RJ,2017-04-07,5,3518
PT,RJ,2017-04-07,6,4530
CORUJA,RJ,2017-03-27,2,7435
CORUJA,RJ,2017-03-27,3,1855
CORUJA,RJ,2017-03-27,4,4383
CORUJA,RJ,2017-03-27,5,3939
CORUJA,RJ,2017-03-27,6,8927
CORUJA,RJ,2017-03-25,25,2017
CORUJA,RJ,2017-03-25,1,0284
CORUJA,RJ,2017-03-25,2,5866
CORUJA,RJ,2017-03-25,3,6864
CORUJA,RJ,2017-03-25,4,7264
CORUJA,RJ,2017-03-25,5,8106
CORUJA,RJ,2017-03-25,6,8384
,,2017-03-24,24,2017
,,2017-03-24,1,0137
,,2017-03-24,2,3732
,,2017-03-24,3,8486
,,2017-03-24,4,9919
PTM,RJ,2017-11-05,6,8880
PTM,RJ,2017-10-05,1,5263
PTM,RJ,2017-10-05,2,0059
PTM,RJ,2017-10-05,3,4352
PTM,RJ,2017-10-05,4,2997
PTM,RJ,2017-10-05,5,5018
PTM,RJ,2017-10-05,6,7689
PTM,RJ,2017-09-05,1,6605
PTN,SP,2017-09-15,1,4218
PTN,SP,2017-09-15,2,4410
PTN,SP,2017-09-15,3,1745
PTN,SP,2017-09-15,4,8541
PTN,SP,2017-09-15,5,0365
PTN,SP,2017-09-15,6,9279
PT,SP,2017-09-15,15,2017
PT,SP,2017-09-15,1,7749
PT,SP,2017-09-15,2,7207
PT,SP,2017-09-15,3,2599
PT,SP,2017-09-15,4,1050
PT,SP,2017-09-15,5,2773
PT,SP,2017-09-15,6,1378
PTN,SP,2017-09-14,14,2017
PTN,SP,2017-09-14,1,5431
PTN,SP,2017-09-14,2,8526
PT,RJ,2017-03-07,1,4261
PT,RJ,2017-03-07,2,5198
PT,RJ,2017-03-07,3,7867
PT,RJ,2017-03-07,4,5758
PT,RJ,2017-03-07,5,9144
PT,RJ,2017-03-07,6,2228
PT,RJ,2017-02-07,1,4748
PT,RJ,2017-02-07,2,7432
PT,RJ,2017-02-07,3,1722
PT,RJ,2017-02-07,4,5996
PT,RJ,2017-02-07,5,0967
PT,RJ,2017-02-07,6,0865
PT,RJ,2017-01-07,1,7831
,,2017-03-24,5,5531
,,2017-03-24,6,7472
,,2017-03-24,7,9123
,,2017-03-24,8,5843
,,2017-03-24,9,3630
,,2017-03-24,10,3657
CORUJA,RJ,2017-03-24,1,6217
CORUJA,RJ,2017-03-24,2,5208
CORUJA,RJ,2017-03-24,3,3565
CORUJA,RJ,2017-03-24,4,9720
CORUJA,RJ,2017-03-24,5,4838
CORUJA,RJ,2017-03-24,6,9548
CORUJA,RJ,2017-03-23,1,2663
PTM,RJ,2017-09-05,2,7388
PTM,RJ,2017-09-05,3,9891
PTM,RJ,2017-09-05,4,5366
PTM,RJ,2017-09-05,5,9772
PTM,RJ,2017-09-05,6,9022
PTN,SP,2017-09-14,3,3332
PTN,SP,2017-09-14,4,6919
PTN,SP,2017-09-14,5,4972
PTN,SP,2017-09-14,6,9180
PT,SP,2017-09-14,14,2017
PT,SP,2017-09-14,1,4543
PT,SP,2017-09-14,2,4753
PT,SP,2017-09-14,3,5952
PT,SP,2017-09-14,4,4699
PT,SP,2017-09-14,5,4469
PT,SP,2017-09-14,6,4416
PT,RJ,2017-01-07,2,4127
PT,RJ,2017-01-07,3,5932
PT,RJ,2017-01-07,4,8129
PT,RJ,2017-01-07,5,9985
PT,RJ,2017-01-07,6,6004
CORUJA,RJ,2017-03-23,2,6885
CORUJA,RJ,2017-03-23,3,6889
CORUJA,RJ,2017-03-23,4,7641
CORUJA,RJ,2017-03-23,5,1758
CORUJA,RJ,2017-03-23,6,5836
CORUJA,RJ,2017-03-22,1,4975
CORUJA,RJ,2017-03-22,2,6223
CORUJA,RJ,2017-03-22,3,3358
CORUJA,RJ,2017-03-22,4,0378
CORUJA,RJ,2017-03-22,5,0330
CORUJA,RJ,2017-03-22,6,5264
CORUJA,RJ,2017-03-21,1,4920
CORUJA,RJ,2017-03-21,2,6592
CORUJA,RJ,2017-03-21,3,0004
CORUJA,RJ,2017-03-21,4,7143
CORUJA,RJ,2017-03-21,5,6269
CORUJA,RJ,2017-03-21,6,4928
CORUJA,RJ,2017-03-20,1,8093
CORUJA,RJ,2017-03-20,2,0717
CORUJA,RJ,2017-03-20,3,2311
CORUJA,RJ,2017-03-20,4,8620
CORUJA,RJ,2017-03-20,5,7331
CORUJA,RJ,2017-03-20,6,7072
CORUJA,RJ,2017-03-18,18,2017
PT,RJ,2017-06-30,1,3261
PT,RJ,2017-06-30,2,0708
PT,RJ,2017-06-30,3,8305
PT,RJ,2017-06-30,4,6954
PT,RJ,2017-06-30,5,8627
PT,RJ,2017-06-30,6,7855
PT,RJ,2017-06-29,1,7480
PTM,RJ,2017-08-05,1,2508
PTM,RJ,2017-08-05,2,9999
PTM,RJ,2017-08-05,3,8028
PTM,RJ,2017-08-05,4,2501
PTM,RJ,2017-08-05,5,4982
PTM,RJ,2017-08-05,6,8018
PTM,RJ,2017-07-05,1,9676
PT,SP,2017-09-13,13,2017
PT,SP,2017-09-13,1,8050
PT,SP,2017-09-13,2,5608
PT,SP,2017-09-13,3,6459
PT,SP,2017-09-13,4,3515
PT,SP,2017-09-13,5,6582
PT,SP,2017-09-13,6,0214
PTN,SP,2017-12-09,12,2017
CORUJA,RJ,2017-03-18,1,3307
CORUJA,RJ,2017-03-18,2,4999
CORUJA,RJ,2017-03-18,3,3933
CORUJA,RJ,2017-03-18,4,0090
CORUJA,RJ,2017-03-18,5,1030
CORUJA,RJ,2017-03-18,6,3459
CORUJA,RJ,2017-03-17,1,4880
CORUJA,RJ,2017-03-17,2,3093
CORUJA,RJ,2017-03-17,3,5938
CORUJA,RJ,2017-03-17,4,2694
CORUJA,RJ,2017-03-17,5,3617
CORUJA,RJ,2017-03-17,6,0222
CORUJA,RJ,2017-03-16,1,0752
CORUJA,RJ,2017-03-16,2,2675
CORUJA,RJ,2017-03-16,3,6922
CORUJA,RJ,2017-03-16,4,2970
CORUJA,RJ,2017-03-16,5,7460
PT,RJ,2017-06-29,2,5651
PT,RJ,2017-06-29,3,9506
PT,RJ,2017-06-29,4,3553
PT,RJ,2017-06-29,5,5348
PT,RJ,2017-06-29,6,1538
PT,RJ,2017-06-28,1,0347
PT,RJ,2017-06-28,2,5499
PT,RJ,2017-06-28,3,1587
PT,RJ,2017-06-28,4,1444
PT,RJ,2017-06-28,5,7745
PT,RJ,2017-06-28,6,6622
PT,RJ,2017-06-27,1,9620
PTM,RJ,2017-07-05,2,3606
PTM,RJ,2017-07-05,3,5912
PTM,RJ,2017-07-05,4,6754
PTM,RJ,2017-07-05,5,0317
PTM,RJ,2017-07-05,6,6265
PTM,RJ,2017-06-05,1,5783
PTM,RJ,2017-06-05,2,6540
PTM,RJ,2017-06-05,3,9326
PTM,RJ,2017-06-05,4,3734
PTM,RJ,2017-06-05,5,2886
PTM,RJ,2017-06-05,6,8269
PTM,RJ,2017-05-05,1,1996
PTM,RJ,2017-05-05,2,4806
PTM,RJ,2017-05-05,3,2828
PTM,RJ,2017-05-05,4,3205
PTM,RJ,2017-05-05,5,1461
PTN,SP,2017-12-09,1,2399
PTN,SP,2017-12-09,2,2476
PTN,SP,2017-12-09,3,2647
PTN,SP,2017-12-09,4,2106
PTN,SP,2017-12-09,5,3697
PTN,SP,2017-12-09,6,3325
PT,SP,2017-12-09,12,2017
PT,SP,2017-12-09,1,4102
PT,SP,2017-12-09,2,0103
PT,SP,2017-12-09,3,3853
PT,SP,2017-12-09,4,3649
PT,SP,2017-12-09,5,3779
PT,SP,2017-12-09,6,5486
PTN,SP,2017-11-09,11,2017
PTN,SP,2017-11-09,1,7255
PTN,SP,2017-11-09,2,5582
PTN,SP,2017-11-09,3,1000
CORUJA,RJ,2017-03-16,6,0779
CORUJA,RJ,2017-03-15,1,7225
CORUJA,RJ,2017-03-15,2,9495
CORUJA,RJ,2017-03-15,3,2487
CORUJA,RJ,2017-03-15,4,1002
CORUJA,RJ,2017-03-15,5,3034
CORUJA,RJ,2017-03-15,6,3243
CORUJA,RJ,2017-03-14,1,5321
PT,RJ,2017-06-27,2,8802
PT,RJ,2017-06-27,3,4287
PT,RJ,2017-06-27,4,2021
PT,RJ,2017-06-27,5,8579
PT,RJ,2017-06-27,6,3309
,,,1,0540
,,,2,7720
,,,3,2530
,,,4,3017
,,,5,0658
,,,6,4465
PT,RJ,2017-06-26,1,0540
PT,RJ,2017-06-26,2,7720
PT,RJ,2017-06-26,3,2530
PT,RJ,2017-06-26,4,3017
PT,RJ,2017-06-26,5,0658
PT,RJ,2017-06-26,6,4465
PT,RJ,2017-06-25,25,2017
PTM,RJ,2017-05-05,6,4296
PTM,RJ,2017-04-05,1,3611
PTM,RJ,2017-04-05,2,0043
PTM,RJ,2017-04-05,3,1251
PTM,RJ,2017-04-05,4,3745
PTM,RJ,2017-04-05,5,8752
PTM,RJ,2017-04-05,6,7402
PTM,RJ,2017-03-05,1,6018
PTM,RJ,2017-03-05,2,4452
PTM,RJ,2017-03-05,3,5944
PTM,RJ,2017-03-05,4,4924
PTM,RJ,2017-03-05,5,9414
PTM,RJ,2017-03-05,6,0752
PTM,RJ,2017-02-05,1,2659
PTN,SP,2017-11-09,4,4012
PTN,SP,2017-11-09,5,5268
PTN,SP,2017-11-09,6,3117
PT,SP,2017-11-09,11,2017
PT,SP,2017-11-09,1,2837
PT,SP,2017-11-09,2,7892
PT,SP,2017-11-09,3,9801
PT,SP,2017-11-09,4,4176
PT,SP,2017-11-09,5,3262
PT,SP,2017-11-09,6,7968
PT,SP,2017-10-09,10,2017
CORUJA,RJ,2017-03-14,2,4451
CORUJA,RJ,2017-03-14,3,1086
CORUJA,RJ,2017-03-14,4,2564
CORUJA,RJ,2017-03-14,5,4658
CORUJA,RJ,2017-03-14,6,8080
PT,RJ,2017-06-25,1,6203
PT,RJ,2017-06-25,2,9555
PT,RJ,2017-06-25,3,3892
PT,RJ,2017-06-25,4,0873
PT,RJ,2017-06-25,5,7976
PT,RJ,2017-06-25,6,8499
PTM,RJ,2017-02-05,2,6603
PTM,RJ,2017-02-05,3,3009
PTM,RJ,2017-02-05,4,1561
PTM,RJ,2017-02-05,5,9834
PTM,RJ,2017-02-05,6,3666
PT,SP,2017-10-09,1,8818
PT,SP,2017-10-09,2,0880
PT,SP,2017-10-09,3,4947
PT,SP,2017-10-09,4,5437
PT,SP,2017-10-09,5,6331
PT,SP,2017-10-09,6,6413
PT,SP,2017-09-09,1,6977
PT,SP,2017-09-09,2,8677
PT,SP,2017-09-09,3,2562
PT,SP,2017-09-09,4,6027
PT,SP,2017-09-09,5,0587
PT,SP,2017-09-09,6,4830
PTN,SP,2017-08-09,1,8054
PTN,SP,2017-08-09,2,9287
PTN,SP,2017-08-09,3,4963
PTN,SP,2017-08-09,4,3539
PTN,SP,2017-08-09,5,9393
PTN,SP,2017-08-09,6,5236
PT,SP,2017-08-09,1,4660
PT,SP,2017-08-09,2,8719
PT,SP,2017-08-09,3,9662
PT,SP,2017-08-09,4,8680
PT,SP,2017-08-09,5,9243
PT,SP,2017-08-09,6,0964
PT,SP,2017-07-09,1,1586
PTM,RJ,2017-01-05,1,2198
PTM,RJ,2017-01-05,2,5655
PTM,RJ,2017-01-05,3,1026
PTM,RJ,2017-01-05,4,1220
PTM,RJ,2017-01-05,5,3169
PTM,RJ,2017-01-05,6,3268
PTM,RJ,2017-04-30,30,2017
CORUJA,RJ,2017-03-13,1,8178
CORUJA,RJ,2017-03-13,2,1087
CORUJA,RJ,2017-03-13,3,8616
CORUJA,RJ,2017-03-13,4,5659
CORUJA,RJ,2017-03-13,5,4909
CORUJA,RJ,2017-03-13,6,8449
PT,RJ,2017-06-24,24,2017
PT,RJ,2017-06-24,1,3159
PT,RJ,2017-06-24,2,1333
PT,RJ,2017-06-24,3,6197
PT,RJ,2017-06-24,4,3748
PT,RJ,2017-06-24,5,4978
PT,RJ,2017-06-24,6,9415
PT,RJ,2017-06-23,1,2313
PT,SP,2017-07-09,2,5255
PT,SP,2017-07-09,3,5833
PT,SP,2017-07-09,4,4633
PT,SP,2017-07-09,5,2277
PT,SP,2017-07-09,6,9584
PT,SP,2017-06-09,1,7243
PT,SP,2017-06-09,2,4832
PT,SP,2017-06-09,3,8995
PT,SP,2017-06-09,4,5463
PT,SP,2017-06-09,5,1398
PT,SP,2017-06-09,6,7931
PTN,SP,2017-05-09,1,9305
PTN,SP,2017-05-09,2,3710
PTN,SP,2017-05-09,3,3797
PTN,SP,2017-05-09,4,6428
PTN,SP,2017-05-09,5,1947
PTN,SP,2017-05-09,6,5187
PTM,RJ,2017-04-30,1,6359
PTM,RJ,2017-04-30,2,2753
PTM,RJ,2017-04-30,3,5413
PTM,RJ,2017-04-30,4,1695
PTM,RJ,2017-04-30,5,1113
PTM,RJ,2017-04-30,6,7333
CORUJA,RJ,2017-04-29,29,2017
CORUJA,RJ,2017-04-29,1,3300
CORUJA,RJ,2017-04-29,2,0068
CORUJA,RJ,2017-04-29,3,8039
CORUJA,RJ,2017-04-29,4,6972
CORUJA,RJ,2017-04-29,5,8216
CORUJA,RJ,2017-04-29,6,6595
PTM,RJ,2017-04-29,29,2017
CORUJA,RJ,2017-11-03,11,2017
CORUJA,RJ,2017-11-03,1,8456
CORUJA,RJ,2017-11-03,2,2128
CORUJA,RJ,2017-11-03,3,5066
CORUJA,RJ,2017-11-03,4,3181
CORUJA,RJ,2017-11-03,5,3948
CORUJA,RJ,2017-11-03,6,2779
CORUJA,RJ,2017-10-03,1,2825
CORUJA,RJ,2017-10-03,2,5839
CORUJA,RJ,2017-10-03,3,5055
CORUJA,RJ,2017-10-03,4,3754
CORUJA,RJ,2017-10-03,5,8891
CORUJA,RJ,2017-10-03,6,6364
CORUJA,RJ,2017-09-03,1,2238
PT,RJ,2017-06-23,2,0660
PT,RJ,2017-06-23,3,2204
PT,RJ,2017-06-23,4,5756
PT,RJ,2017-06-23,5,7053
PT,RJ,2017-06-23,6,7986
PT,RJ,2017-06-22,1,9525
PT,RJ,2017-06-22,2,4053
PT,RJ,2017-06-22,3,4877
PT,RJ,2017-06-22,4,1114
PT,RJ,2017-06-22,5,2055
PT,RJ,2017-06-22,6,1624
PT,RJ,2017-06-21,1,3393
PT,RJ,2017-06-21,2,9897
PT,RJ,2017-06-21,3,2790
PT,SP,2017-05-09,1,5727
PT,SP,2017-05-09,2,7689
PT,SP,2017-05-09,3,6826
PT,SP,2017-05-09,4,7220
PT,SP,2017-05-09,5,4855
PT,SP,2017-05-09,6,2317
PTN,SP,2017-04-09,1,7316
PTN,SP,2017-04-09,2,0981
PTM,RJ,2017-04-29,1,7952
PTM,RJ,2017-04-29,2,7923
PTM,RJ,2017-04-29,3,7178
PTM,RJ,2017-04-29,4,1820
PTM,RJ,2017-04-29,5,5410
PTM,RJ,2017-04-28,1,0980
PTM,RJ,2017-04-28,2,8893
PTM,RJ,2017-04-28,3,8693
PTM,RJ,2017-04-28,4,9438
PTM,RJ,2017-04-28,5,6237
PTM,RJ,2017-04-28,6,4241
PTM,RJ,2017-04-27,1,7192
PTM,RJ,2017-04-27,2,8559
PTM,RJ,2017-04-27,3,5878
CORUJA,RJ,2017-09-03,2,0395
CORUJA,RJ,2017-09-03,3,1744
CORUJA,RJ,2017-09-03,4,8773
CORUJA,RJ,2017-09-03,5,6737
CORUJA,RJ,2017-09-03,6,9887
CORUJA,RJ,2017-08-03,1,8618
CORUJA,RJ,2017-08-03,2,5035
CORUJA,RJ,2017-08-03,3,3743
CORUJA,RJ,2017-08-03,4,5218
CORUJA,RJ,2017-08-03,5,2897
CORUJA,RJ,2017-08-03,6,5511
CORUJA,RJ,2017-07-03,1,4257
CORUJA,RJ,2017-07-03,2,1485
CORUJA,RJ,2017-07-03,3,0091
CORUJA,RJ,2017-07-03,4,6554
CORUJA,RJ,2017-07-03,5,0581
PT,RJ,2017-06-21,4,0009
PT,RJ,2017-06-21,5,5254
PT,RJ,2017-06-21,6,1343
PT,RJ,2017-06-20,1,7346
PT,RJ,2017-06-20,2,6341
PT,RJ,2017-06-20,3,6395
PT,RJ,2017-06-20,4,8919
PT,RJ,2017-06-20,5,9985
PT,RJ,2017-06-20,6,8986
PT,RJ,2017-06-19,1,3706
PTN,SP,2017-04-09,3,1580
PTN,SP,2017-04-09,4,5595
PTN,SP,2017-04-09,5,9764
PTN,SP,2017-04-09,6,5236
PTM,RJ,2017-04-27,4,4231
PTM,RJ,2017-04-27,5,7103
PTM,RJ,2017-04-27,6,2963
PTM,RJ,2017-04-26,1,7190
PTM,RJ,2017-04-26,2,1982
PTM,RJ,2017-04-26,3,9254
PTM,RJ,2017-04-26,4,0077
PTM,RJ,2017-04-26,5,7317
PTM,RJ,2017-04-26,6,5820
CORUJA,RJ,2017-07-03,6,2968
CORUJA,RJ,2017-06-03,1,7802
CORUJA,RJ,2017-06-03,2,8966
CORUJA,RJ,2017-06-03,3,1479
CORUJA,RJ,2017-06-03,4,5075
CORUJA,RJ,2017-06-03,5,8870
CORUJA,RJ,2017-06-03,6,2192
PT,RJ,2017-06-19,2,9216
PT,RJ,2017-06-19,3,3506
PT,RJ,2017-06-19,4,2481
PT,RJ,2017-06-19,5,2889
PT,RJ,2017-06-19,6,1798
PT,RJ,2017-06-18,18,2017
PT,RJ,2017-06-18,1,0520
PT,RJ,2017-06-18,2,6982
PT,RJ,2017-06-18,3,7217
PT,RJ,2017-06-18,4,5156
PT,RJ,2017-06-18,5,6435
PT,RJ,2017-06-18,6,6310
PT,RJ,2017-06-17,17,2017
PT,RJ,2017-06-17,1,5920
PT,RJ,2017-06-17,2,5779
PT,RJ,2017-06-17,3,5420
PT,RJ,2017-06-17,4,7207
PT,RJ,2017-06-17,5,9839
PT,RJ,2017-06-17,6,4165
PT,RJ,2017-06-16,1,3943
PT,RJ,2017-06-16,2,8336
PT,RJ,2017-06-16,3,8546
PT,RJ,2017-06-16,4,2112
PT,RJ,2017-06-16,5,1502
PT,RJ,2017-06-16,6,4439
PT,RJ,2017-06-15,1,2856
CORUJA,RJ,2017-03-03,1,5705
CORUJA,RJ,2017-03-03,2,9285
CORUJA,RJ,2017-03-03,3,0506
CORUJA,RJ,2017-03-03,4,7035
CORUJA,RJ,2017-03-03,5,2264
CORUJA,RJ,2017-03-03,6,4795
CORUJA,RJ,2017-02-03,1,1813
PTM,RJ,2017-04-25,1,8926
PTM,RJ,2017-04-25,2,9104
PTM,RJ,2017-04-25,3,3556
PTM,RJ,2017-04-25,4,9360
PTM,RJ,2017-04-25,5,5077
PTM,RJ,2017-04-25,6,6023
PTM,RJ,2017-04-24,1,9168
PT,SP,2017-04-09,1,7687
PT,SP,2017-04-09,2,9540
PT,SP,2017-04-09,3,0691
PT,SP,2017-04-09,4,7575
PT,SP,2017-04-09,5,8429
PT,SP,2017-04-09,6,3922
PT,SP,2017-03-09,1,5641
PT,RJ,2017-06-15,2,3821
PT,RJ,2017-06-15,3,8526
PT,RJ,2017-06-15,4,1124
PT,RJ,2017-06-15,5,8539
PT,RJ,2017-06-15,6,4866
PT,RJ,2017-06-14,1,9891
PT,RJ,2017-06-14,2,6125
PT,RJ,2017-06-14,3,5061
PT,RJ,2017-06-14,4,7097
PT,RJ,2017-06-14,5,5978
PT,RJ,2017-06-14,6,4152
PT,RJ,2017-06-13,1,8202
PT,RJ,2017-06-13,2,0841
PT,RJ,2017-06-13,3,7648
PT,RJ,2017-06-13,4,9017
PT,RJ,2017-06-13,5,8670
